,min1,min2,min3,min123,max1,max2,max3,max123,mean1,mean2,mean3,mean123,std1,std2,std3,std123,sad1,sad2,sad3,sad123,corl1,corl2,corl3,corl123,onoff1,onoff2,onoff3,onoff123,range1,range2,range3,range123,ptime,pfixed,pprob
2012-07-16 14:15:00,37.113,15.701,21.185,74.226,621.675,600.179,22.136,1243.35,81.3185711111,59.6826744444,21.6358966667,162.637142222,29.0269211717,29.0196270675,0.154374828755,58.0538423434,1317.252,1247.362,160.852,2634.504,0.689872111853,0.689631690984,-0.0480100461549,0.689872111853,3.0,3.0,0.0,4.0,584.562,584.478,0.951,1169.124,34,1,0.0
2012-07-16 14:30:00,37.256,15.784,21.039,74.512,851.041,829.338,22.22,1702.082,119.221932222,97.5805922222,21.64134,238.443864444,45.3991331479,45.3966051352,0.15598819855,90.7982662959,1781.014,1720.192,158.496,3562.028,0.752711468133,0.752827538847,0.015762283988,0.752711468133,6.0,6.0,0.0,7.0,813.785,813.554,1.181,1627.57,35,1,0.0
2012-07-16 14:45:00,37.229,15.664,21.176,74.458,800.601,778.79,22.201,1601.202,78.8999877778,57.2435,21.6564877778,157.799975556,42.040734167,42.0289539826,0.164912195148,84.081468334,1687.14,1608.668,169.296,3374.28,0.684702293068,0.684581926756,-0.0202550931227,0.684702293068,3.0,3.0,0.0,3.0,763.372,763.126,1.025,1526.744,36,1,0.0
2012-07-16 15:00:00,37.221,15.761,21.176,74.442,90.704,68.788,22.192,181.408,57.48502,35.7932,21.69182,114.97004,25.3029974462,25.3010417821,0.17080928498,50.6059948925,278.02,185.479,180.645,556.04,0.9987516109,0.998798034045,-0.088813812091,0.9987516109,2.0,2.0,0.0,2.0,53.483,53.027,1.016,106.966,37,1,0.0
2012-07-16 15:15:00,37.416,15.826,21.279,74.832,742.286,720.24,22.267,1484.572,140.324121111,118.57197,21.7521511111,280.648242222,50.1149256017,50.0939452803,0.163057062454,100.229851203,2359.049,2292.841,161.928,4718.098,0.78619811833,0.786228754733,0.0463301660902,0.78619811833,7.0,7.0,0.0,7.0,704.87,704.414,0.988,1409.74,38,1,0.0
2012-07-16 15:30:00,37.076,15.719,21.143,74.152,90.75,69.251,22.197,181.5,63.1770122222,41.4900488889,21.6869633333,126.354024444,26.172442937,26.163917617,0.169164405193,52.3448858739,266.666,184.811,169.133,533.332,0.998635671086,0.998667793175,0.0494813976892,0.998635671086,1.0,1.0,0.0,2.0,53.674,53.532,1.054,107.348,39,1,0.0
2012-07-16 15:45:00,37.024,15.687,21.11,74.048,649.38,627.494,22.248,1298.76,62.4992744444,40.8692666667,21.6300077778,124.998548889,40.1536788724,40.1434216931,0.169130252198,80.3073577449,1389.438,1316.324,165.626,2778.876,0.819562287111,0.819737837423,0.0695238545243,0.819562287111,3.0,3.0,0.0,3.0,612.356,611.807,1.138,1224.712,40,1,0.0
2012-07-16 16:00:00,37.006,15.692,21.025,74.012,631.041,609.042,22.06,1262.082,142.39578,120.823142222,21.5726377778,284.79156,53.071337998,53.0506049046,0.174391227531,106.142675996,1358.421,1285.609,175.098,2716.842,0.917407473566,0.917475285731,0.0217812705574,0.917407473566,7.0,7.0,0.0,8.0,594.035,593.35,1.035,1188.07,41,1,0.0
2012-07-16 16:15:00,36.848,15.58,20.926,73.696,530.76,509.104,22.098,1061.52,54.1037344444,32.5594622222,21.5442722222,108.207468889,32.3687822535,32.397863468,0.177920844236,64.737564507,1145.592,1058.822,175.378,2291.184,0.84698025327,0.847387438232,0.0752604849379,0.84698025327,3.0,3.0,0.0,4.0,493.912,493.524,1.172,987.824,42,1,0.0
2012-07-16 16:30:00,36.793,15.724,20.799,73.586,92.094,70.533,22.145,184.188,82.3648244444,60.8816644444,21.48316,164.729648889,18.6746816007,18.6502159103,0.187576289144,37.3493632014,277.07,188.347,170.103,554.14,0.997241509728,0.997298013832,0.189955039946,0.997241509728,1.0,1.0,0.0,2.0,55.301,54.809,1.346,110.602,43,1,0.0
2012-07-16 16:45:00,92.225,70.941,20.964,184.45,738.782,716.999,22.079,1477.564,113.507478889,92.0014855556,21.5059933333,227.014957778,35.0491632116,35.0515804525,0.178068883323,70.0983264231,1946.028,1867.037,169.825,3892.056,0.634077088033,0.634489576227,0.115038855456,0.634077088033,7.0,7.0,0.0,8.0,646.557,646.058,1.115,1293.114,44,1,0.0
2012-07-16 17:00:00,37.209,15.803,20.945,74.418,93.062,71.167,22.121,186.124,86.1793155556,64.5741111111,21.6052044444,172.358631111,14.3694853871,14.330198613,0.170440822106,28.7389707742,282.074,201.864,173.13,564.148,0.996004728134,0.996163543572,0.0269821619312,0.996004728134,2.0,2.0,0.0,2.0,55.853,55.364,1.176,111.706,45,1,0.0
2012-07-16 17:15:00,36.786,15.719,20.95,73.572,793.268,771.528,22.206,1586.536,50.3331755556,28.8384744444,21.4947011111,100.666351111,53.7643033022,53.7297947865,0.187082116008,107.528606604,2775.955,2690.909,173.702,5551.91,0.719922614215,0.719544439678,0.183320001126,0.719922614215,6.0,6.0,0.0,6.0,756.482,755.809,1.256,1512.964,46,0,0.0
2012-07-16 17:30:00,88.286,66.866,21.143,176.572,180.251,158.472,22.206,360.502,153.784507778,132.118417778,21.66609,307.569015556,27.501897398,27.4685430323,0.159726593816,55.0037947961,344.931,287.515,157.948,689.862,0.997766963129,0.997808406163,0.0589783360004,0.997766963129,2.0,2.0,0.0,4.0,91.965,91.606,1.063,183.93,47,0,0.522222222222
2012-07-16 17:45:00,35.871,14.58,21.086,71.742,767.004,745.184,22.23,1534.008,50.7856277778,29.1865111111,21.5991166667,101.571255556,58.5439257937,58.5334608567,0.166284124853,117.087851587,2314.063,2231.985,171.324,4628.126,0.845296591878,0.8453821678,-0.0200181987601,0.845296591878,12.0,12.0,0.0,12.0,731.133,730.604,1.144,1462.266,48,0,1.0
2012-07-16 18:00:00,88.388,66.964,21.058,176.776,789.984,768.493,22.183,1579.968,94.81268,73.1737111111,21.6389688889,189.62536,27.7366669935,27.7456953386,0.165575482516,55.4733339871,1635.715,1559.774,169.907,3271.43,0.522546216623,0.522386561739,0.0186694210939,0.522546216623,5.0,4.0,0.0,7.0,701.596,701.529,1.125,1403.192,49,0,1.0
2012-07-16 18:15:00,104.245,82.69,21.152,208.49,1029.16,1007.39,22.164,2058.318,132.299111111,110.656717778,21.6423911111,264.59822,49.9406237405,49.9275026035,0.173143328363,99.8812075287,2453.435,2385.464,171.217,4906.866,0.640752677011,0.640376731779,0.0637868406516,0.640752801986,5.0,5.0,0.0,7.0,924.915,924.7,1.012,1849.828,50,0,0.161111111111
2012-07-16 18:30:00,35.856,14.582,21.044,71.712,159.282,137.236,22.211,318.564,130.368332222,108.728938889,21.6393933333,260.736664444,46.9165473503,46.8433277712,0.181713634923,93.8330947005,327.619,250.508,164.305,655.238,0.998604432808,0.998613915356,0.210531209202,0.998604432808,2.0,2.0,0.0,3.0,123.426,122.654,1.167,246.852,51,0,0.0
2012-07-16 18:45:00,35.702,14.515,20.893,71.404,945.702,923.891,22.032,1891.404,52.3699322222,30.8539655556,21.5159666667,104.739864444,48.9028503961,48.8887908907,0.168775031102,97.8057007923,1975.52,1880.902,177.518,3951.04,0.656151157527,0.655914541936,-0.0674388263207,0.656151157527,3.0,3.0,0.0,3.0,910.0,909.376,1.139,1820.0,52,0,0.0
2012-07-16 19:00:00,36.016,14.696,21.068,72.032,91.853,70.037,22.051,183.706,86.6282144444,65.0875444444,21.54067,173.256428889,11.3309694163,11.3284071638,0.158137585968,22.6619388326,265.862,179.917,166.209,531.724,0.992239636076,0.992519984407,-0.077753761363,0.992239636076,1.0,1.0,0.0,2.0,55.837,55.341,0.983,111.674,53,0,0.0
2012-07-16 19:15:00,35.676,14.506,20.795,71.352,655.387,633.595,22.027,1310.774,46.05968,24.5586744444,21.5010055556,92.11936,35.7857481093,35.7619571025,0.17596485951,71.5714962185,1402.046,1305.586,172.936,2804.092,0.751072551818,0.751104023565,0.0468962894467,0.751072551818,3.0,3.0,0.0,3.0,619.711,619.089,1.232,1239.422,54,0,0.0
2012-07-16 19:30:00,35.841,14.71,20.861,71.682,92.672,71.162,22.051,185.344,86.7515022222,65.2093066667,21.5421955556,173.503004444,11.510622027,11.5075131485,0.172916182613,23.0212440541,262.674,186.32,170.784,525.348,0.993167688904,0.993409719928,0.0369465530813,0.993167688904,1.0,1.0,0.0,2.0,56.831,56.452,1.19,113.662,55,0,0.0
2012-07-16 19:45:00,35.816,14.687,20.893,71.632,903.375,881.691,22.098,1806.75,100.49809,78.9547155556,21.5433744444,200.99618,47.2567764487,47.2392866897,0.163533890968,94.5135528974,1883.858,1810.555,163.429,3767.716,0.695505159609,0.695435491489,0.0312018524364,0.695505159609,3.0,3.0,0.0,3.0,867.559,867.004,1.205,1735.118,56,0,0.0
2012-07-16 20:00:00,88.418,67.112,20.907,176.836,1034.76,1013.14,22.074,2069.518,107.007681111,85.4430933333,21.5645855556,214.01536,52.6171955119,52.6033004946,0.171282671387,105.234351798,2068.892,1997.379,163.883,4137.78,0.690879202269,0.690510520919,0.125384956319,0.690879344952,5.0,5.0,0.0,5.0,946.342,946.028,1.167,1892.682,57,0,0.0
2012-07-16 20:15:00,35.837,14.615,21.016,71.674,89.533,67.806,22.037,179.066,51.7262533333,30.1756488889,21.5506044444,103.452506667,23.7912931376,23.7899741056,0.163481781095,47.5825862752,265.393,181.519,172.208,530.786,0.998562925319,0.99861564254,-0.0715705461952,0.998562925319,2.0,2.0,0.0,2.0,53.696,53.191,1.021,107.392,58,0,0.0
2012-07-16 20:30:00,36.037,14.599,20.988,72.074,1086.93,1065.2,21.975,2173.856,136.845805556,115.262752222,21.5830422222,273.6916,76.8961223923,76.8774541106,0.160446153528,153.792107375,3720.556,3644.042,162.848,7441.104,0.7256159177,0.72556364888,-0.00660260776009,0.725616316747,6.0,6.0,0.0,6.0,1050.893,1050.601,0.987,2101.782,59,0,0.0
2012-07-16 20:45:00,35.706,14.605,20.917,71.412,159.0,137.037,22.084,318.0,59.4161466667,37.8676533333,21.5484933333,118.832293333,38.5449030916,38.5234628723,0.171521986773,77.0898061833,324.277,245.154,167.477,648.554,0.997875802228,0.997894031336,0.0759385753802,0.997875802228,2.0,2.0,0.0,3.0,123.294,122.432,1.167,246.588,60,0,0.0
2012-07-16 21:00:00,35.831,14.594,20.997,71.662,703.005,681.698,21.99,1406.01,77.1721611111,55.6811155556,21.4910455556,154.344322222,31.9135762433,31.9173863053,0.163774782048,63.8271524866,1491.714,1400.217,172.513,2983.428,0.593214255681,0.593007345112,-0.0683208039195,0.593214255681,3.0,2.0,0.0,4.0,667.174,667.104,0.993,1334.348,61,0,0.0
2012-07-16 21:15:00,87.85,66.598,21.035,175.7,755.207,733.664,75.042,1510.414,146.758665556,123.866905556,22.89176,293.517331111,59.6910927682,56.945904018,7.86875992382,119.382185536,1868.318,1752.86,218.898,3736.636,0.909306499495,0.900753913931,0.985049835587,0.909306499495,9.0,8.0,1.0,12.0,667.357,667.066,54.007,1334.714,62,0,0.182222222222
2012-07-16 21:30:00,256.235,189.269,66.698,512.47,1240.43,1009.86,299.195,2480.858,453.031035556,227.394324444,225.636711111,906.062071111,55.8680938956,42.4784801788,29.9715112628,111.736181268,2278.058,1798.93,596.48,4556.112,0.835271140087,0.73510114376,0.962829010857,0.8352712268,7.0,4.0,3.0,8.0,984.195,820.591,232.497,1968.388,63,0,1.0
2012-07-16 21:45:00,419.978,189.158,228.338,839.956,1392.47,1159.63,233.344,2784.936,440.952215556,209.004361111,231.947855556,881.904432222,47.7530842854,47.6900159588,0.67381579493,95.5061629995,2305.071,2140.019,283.974,4610.134,0.715190168727,0.714596647516,0.755527179745,0.71519072434,6.0,6.0,0.0,6.0,972.492,970.472,5.006,1944.98,64,0,1.0
2012-07-17 06:00:00,34.561,14.332,19.877,69.122,758.774,737.829,21.143,1517.548,73.0995011111,52.5427522222,20.5567488889,146.199002222,62.9138548589,62.885374418,0.192430214295,125.827709718,2719.768,2632.806,182.35,5439.536,0.822412901356,0.822313853636,0.125433962381,0.822412901356,6.0,6.0,0.0,7.0,724.213,723.497,1.266,1448.426,1,0,1.0
2012-07-17 06:15:00,35.123,14.423,20.155,70.246,166.604,145.98,22.568,333.208,96.2686622222,75.0968733333,21.1717888889,192.537324444,43.9780641523,44.0848563962,0.389338390765,87.9561283046,336.681,257.623,174.972,673.362,0.998845587757,0.998869728482,0.79518329668,0.998845587757,3.0,3.0,0.0,4.0,131.481,131.557,2.413,262.962,2,0,1.0
2012-07-17 06:30:00,34.793,14.405,19.99,69.586,782.873,761.594,21.524,1565.746,71.7409877778,51.1103255556,20.6306622222,143.481975556,43.0473270035,43.0526661463,0.241740153465,86.0946540071,1705.031,1616.248,180.265,3410.062,0.735699450578,0.735775804513,0.47446533361,0.735699450578,4.0,4.0,0.0,4.0,748.08,747.189,1.534,1496.16,3,0,1.0
2012-07-17 06:45:00,34.327,14.4,19.557,68.654,862.995,842.605,21.561,1725.99,63.7174833333,43.25571,20.4617733333,127.434966667,56.6195347415,56.582442841,0.318438203755,113.239069483,3113.594,3019.71,190.798,6227.188,0.772855671848,0.772670047648,0.639466747873,0.772855671848,10.0,10.0,0.0,11.0,828.668,828.205,2.004,1657.336,4,0,1.0
2012-07-17 07:00:00,59.534,39.25,19.854,119.068,247.884,227.438,20.945,495.768,150.661006667,130.298296667,20.36271,301.322013333,46.2949867913,46.3007617159,0.171742814517,92.5899735826,794.516,725.93,170.778,1589.032,0.989918234057,0.989902405205,0.0251713464639,0.989918234057,8.0,8.0,0.0,11.0,188.35,188.188,1.091,376.7,5,0,0.926666666667
2012-07-17 07:15:00,44.012,24.017,19.741,88.024,631.116,610.66,20.856,1262.232,83.8287644444,63.4616466667,20.3671177778,167.657528889,30.6901226899,30.6770018887,0.175161757485,61.3802453798,1377.027,1291.518,175.561,2754.054,0.753501033666,0.753218030763,0.0245234278248,0.753501033666,5.0,5.0,0.0,6.0,587.104,586.643,1.115,1174.208,6,0,0.0
2012-07-17 07:30:00,43.841,23.975,19.722,87.682,675.31,655.071,20.893,1350.62,58.1239444444,37.7953855556,20.3285588889,116.247888889,32.4137224514,32.4121979996,0.17678718401,64.8274449027,1408.648,1328.506,176.378,2817.296,0.721425671822,0.72140287542,0.0174882650366,0.721425671822,3.0,3.0,0.0,4.0,631.469,631.096,1.171,1262.938,7,0,0.0
2012-07-17 07:45:00,44.725,24.188,19.971,89.45,1029.54,1008.72,21.091,2059.078,129.669383333,109.220455556,20.4489166667,259.338755556,55.5874524215,55.5724504314,0.157911327922,111.174724808,2126.975,2060.895,154.584,4253.946,0.733228681893,0.73338219977,0.0681863343965,0.73322927161,5.0,5.0,0.0,6.0,984.815,984.532,1.12,1969.628,8,0,0.0
2012-07-17 08:00:00,44.34,24.183,19.816,88.68,598.41,578.086,20.973,1196.82,80.7300955556,60.3185933333,20.4115022222,161.460191111,33.749009762,33.7498636201,0.166494823148,67.4980195239,1256.101,1168.423,171.138,2512.202,0.820541259474,0.820504449509,-0.0171334773923,0.820541259474,3.0,3.0,0.0,4.0,554.07,553.903,1.157,1108.14,9,0,0.0
2012-07-17 08:15:00,44.222,24.188,19.764,88.444,505.167,484.763,20.884,1010.334,57.9238744444,37.5696222222,20.3542522222,115.847748889,32.8183102535,32.8023269997,0.166777498081,65.6366205069,1123.077,1034.843,174.222,2246.154,0.851448836853,0.851428314334,-0.0266081373184,0.851448836853,4.0,4.0,0.0,4.0,460.945,460.575,1.12,921.89,10,0,0.0
2012-07-17 08:30:00,98.654,78.39,19.967,197.308,891.104,870.625,21.077,1782.208,133.175172222,112.674313333,20.5008588889,266.350344444,40.0472720274,40.0333139618,0.168830680722,80.0945440548,1786.047,1712.834,165.121,3572.094,0.631214691629,0.630923203924,0.101860924559,0.631214691629,4.0,4.0,0.0,6.0,792.45,792.235,1.11,1584.9,11,0,0.0
2012-07-17 08:45:00,44.676,24.369,19.934,89.352,512.131,491.539,21.044,1024.262,85.2588066667,64.7438988889,20.5149077778,170.517613333,33.8873943983,33.8759276199,0.162098335093,67.7747887966,1152.048,1081.363,167.971,2304.096,0.856418532104,0.856500321521,-0.041737590496,0.856418532104,4.0,4.0,0.0,4.0,467.455,467.17,1.11,934.91,12,0,0.0
2012-07-17 09:00:00,42.985,22.67,19.929,85.97,765.611,744.915,21.03,1531.222,57.7650644444,37.2845166667,20.4805477778,115.530128889,40.8069466845,40.7937391963,0.166173117396,81.613893369,1659.705,1581.989,168.764,3319.41,0.703809459869,0.703875643596,-0.00711007759866,0.703809459869,4.0,4.0,0.0,4.0,722.626,722.245,1.101,1445.252,13,1,0.0
2012-07-17 09:15:00,95.607,75.339,19.854,191.214,1001.28,980.868,20.973,2002.562,127.486525556,107.031883333,20.4546455556,254.973054444,51.4852610273,51.4983836453,0.167184178151,102.970578685,2028.574,1955.575,162.895,4057.152,0.709359168297,0.709563078636,0.087065179103,0.70935898444,4.0,4.0,0.0,4.0,905.673,905.529,1.119,1811.348,14,1,0.0
2012-07-17 09:30:00,41.034,20.79,19.821,82.068,419.075,398.483,20.922,838.15,84.7496722222,64.3189433333,20.4307288889,169.499344444,31.582242631,31.5753133321,0.169692012606,63.164485262,984.642,906.588,168.254,1969.284,0.877061743264,0.876962611873,0.0291988337686,0.877061743264,3.0,3.0,0.0,4.0,378.041,377.693,1.101,756.082,15,1,0.0
2012-07-17 09:45:00,39.993,19.785,19.783,79.986,547.969,527.447,20.955,1095.938,53.5108266667,33.0974833333,20.4133433333,107.021653333,29.501848183,29.5166606268,0.163515123683,59.0036963659,1224.508,1146.31,165.854,2449.016,0.799061394372,0.799088978466,-0.00883867357343,0.799061394372,4.0,4.0,0.0,6.0,507.976,507.662,1.172,1015.952,16,1,0.0
2012-07-17 10:00:00,92.589,72.163,19.891,185.178,630.19,609.593,21.049,1260.38,120.523071111,100.091733333,20.4313377778,241.046142222,40.8069950323,40.8053717027,0.163892553165,81.6139900646,1287.637,1214.542,166.743,2575.274,0.860595703715,0.860752001202,-0.0148946302261,0.860595703715,4.0,4.0,0.0,4.0,537.601,537.43,1.158,1075.202,17,1,0.0
2012-07-17 10:15:00,38.912,18.724,19.802,77.824,546.257,525.876,20.922,1092.514,89.07149,68.6544244444,20.4170655556,178.14298,32.4882325922,32.4817570905,0.171170130916,64.9764651844,1239.582,1169.549,167.119,2479.164,0.812526413994,0.812398841462,0.0581365579818,0.812526413994,5.0,5.0,0.0,5.0,507.345,507.152,1.12,1014.69,18,1,0.0
2012-07-17 10:30:00,38.18,17.835,19.943,76.36,92.576,71.913,20.917,185.152,51.0047344444,30.58474,20.4199944444,102.009468889,22.1644803506,22.1556954902,0.167361893232,44.3289607013,284.722,200.768,167.014,569.444,0.998352719843,0.998403894652,0.0195790415882,0.998352719843,2.0,2.0,0.0,2.0,54.396,54.078,0.974,108.792,19,1,0.0
2012-07-17 10:45:00,38.292,18.081,19.722,76.584,953.981,933.469,21.049,1907.962,121.36453,100.925622222,20.4389077778,242.72906,53.7191740663,53.7197214034,0.174573159237,107.438348133,2826.514,2759.881,168.277,5653.028,0.715996956597,0.715969226885,0.0911156957281,0.715996956597,7.0,7.0,0.0,8.0,915.689,915.388,1.327,1831.378,20,1,0.0
2012-07-17 11:00:00,37.941,17.474,19.967,75.882,708.965,688.104,20.941,1417.93,86.9954966667,66.5293766667,20.46612,173.990993333,40.1300804924,40.123809744,0.160553862831,80.2601609848,1561.857,1499.164,168.661,3123.714,0.741218965077,0.741265465291,-0.0396035658132,0.741218965077,4.0,4.0,0.0,5.0,671.024,670.63,0.974,1342.048,21,1,0.0
2012-07-17 11:15:00,37.271,17.118,19.849,74.542,91.841,71.227,20.936,183.682,59.1134522222,38.6666544444,20.4467977778,118.226904444,25.8278112605,25.823425006,0.158049165115,51.6556225211,261.789,193.538,161.285,523.578,0.997709342475,0.997772582907,-0.030794131065,0.997709342475,1.0,1.0,0.0,1.0,54.57,54.109,1.087,109.14,22,1,0.0
2012-07-17 11:30:00,37.303,17.095,19.934,74.606,878.531,858.056,21.096,1757.062,114.364012222,93.8991666667,20.4648455556,228.728024444,63.6983278951,63.6860686208,0.165747786514,127.39665579,3241.055,3169.122,165.031,6482.11,0.71658284757,0.716582858891,0.00294533290998,0.71658284757,7.0,7.0,0.0,7.0,841.228,840.961,1.162,1682.456,23,1,0.0
2012-07-17 11:45:00,36.322,15.946,19.877,72.644,728.748,708.08,21.082,1457.496,83.02694,62.5423733333,20.4845666667,166.05388,46.5787480778,46.5761943083,0.16120658438,93.1574961556,1654.941,1584.71,158.819,3309.882,0.791441130868,0.791521070917,0.0504583891159,0.791441130868,6.0,6.0,0.0,7.0,692.426,692.134,1.205,1384.852,24,1,0.0
2012-07-17 12:00:00,36.381,16.127,19.962,72.762,92.944,72.176,21.105,185.888,72.9820433333,52.4301744444,20.5518688889,145.964086667,24.9813095481,24.9438191387,0.168393629278,49.9626190962,264.569,198.869,165.018,529.138,0.998602785848,0.998628683739,0.0784158316593,0.998602785848,1.0,1.0,0.0,2.0,56.563,56.049,1.143,113.126,25,1,0.0
2012-07-17 12:15:00,36.416,16.076,19.849,72.832,734.681,714.042,21.063,1469.362,78.5570711111,58.0530588889,20.5040122222,157.114142222,74.5991676866,74.5722604729,0.170950047233,149.198335373,2568.063,2499.596,170.569,5136.126,0.893178653546,0.89318618087,0.0230239442446,0.893178653546,6.0,6.0,0.0,6.0,698.265,697.966,1.214,1396.53,26,1,0.0
2012-07-17 12:30:00,88.841,68.561,20.051,177.682,167.087,146.41,20.955,334.174,128.170038889,107.636403333,20.5336355556,256.340077778,35.9139201487,35.9106186928,0.159048828953,71.8278402974,297.507,228.615,157.668,595.014,0.998600728302,0.998628794871,0.0133756248693,0.998600728302,1.0,1.0,0.0,2.0,78.246,77.849,0.904,156.492,27,1,0.0
2012-07-17 12:45:00,36.279,15.988,19.948,72.558,506.42,485.715,21.03,1012.84,48.4818911111,27.9744822222,20.5074088889,96.9637822222,32.0163252074,32.0160572592,0.163322406905,64.0326504148,1152.963,1070.588,172.825,2305.926,0.838133238981,0.838228932036,-0.0907039904085,0.838133238981,4.0,4.0,0.0,4.0,470.141,469.727,1.082,940.282,28,1,0.0
2012-07-17 13:00:00,36.219,15.919,19.995,72.438,687.701,667.428,20.964,1375.402,92.2531288889,71.8021788889,20.45095,184.506257778,35.2561490611,35.2612838076,0.159278380875,70.5122981221,1502.222,1438.081,157.443,3004.444,0.738806442869,0.738807376442,0.0360055375976,0.738806442869,5.0,5.0,0.0,5.0,651.482,651.509,0.969,1302.964,29,1,0.0
